   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
    1164       2    0.849655    1.671081    0.590352    0.967906    1.067889    2.061568
    1164       3    0.849046    1.481386    1.054209    1.678648    0.616760    1.177766
    1164       4    0.744947    1.332003    0.694899    1.191465    0.788974    1.442937
    1165       1    0.722041    1.147714    0.746433    1.157440    0.697844    1.137466
    1165       2    0.837135    1.546880    0.968237    1.937983    0.707597    1.006178
    1165       3    0.802121    1.392307    0.930507    1.581790    0.659078    1.127748
    1165       4    0.709969    1.085153    0.707793    1.138681    0.712109    1.029757
    1166       1    0.892593    1.468525    1.136333    1.756709    0.531519    0.749193
    1166       2    0.730038    1.147089    0.699347    1.117697    0.762239    1.176277
    1166       3    0.822481    1.341562    0.679000    0.959585    0.953341    1.601738
    1166       4    0.787482    1.468791    0.576919    0.808863    0.950258    1.805142
    1167       1    0.743620    1.277835    0.907035    1.577941    0.557857    0.770560
    1167       2    0.757903    1.325996    0.842434    1.443500    0.666694    1.179449
    1167       3    0.720549    1.226053    0.739823    1.289706    0.701806    1.160508
    1167       4    0.687323    1.150128    0.644112    1.027456    0.731231    1.261113
    1168       1    0.822559    1.457908    0.907753    1.652921    0.733532    1.214924
    1168       2    0.772960    1.267427    0.851932    1.336782    0.683549    1.177636
    1168       3    0.803913    1.420570    0.885454    1.433938    0.722373    1.402342
    1168       4    0.932573    1.938868    0.650380    1.025243    1.170072    2.432070
    1169       1    0.801268    1.366043    0.895562    1.477093    0.679787    1.197120
    1169       2    0.839965    1.355553    0.704412    1.153424    0.973902    1.517405
    1169       3    0.832381    1.515677    0.441763    0.678075    1.153272    1.891679
    1169       4    0.792048    1.367411    0.968060    1.707057    0.610313    0.852412
    1170       1    0.782786    1.417462    0.605093    0.938520    0.939732    1.718519
    1170       2    0.916756    1.805872    0.530576    0.803145    1.214080    2.252142
    1170       3    0.750266    1.309099    0.748359    1.298563    0.752157    1.319465
    1170       4    0.719209    1.316729    0.690997    1.260772    0.749896    1.374352
    1171       1    0.878982    1.610491    1.152825    1.980439    0.517460    0.781135
    1171       2    0.730285    1.185593    0.803280    1.403442    0.660433    0.925158
    1171       3    0.826756    1.291467    0.718634    1.127457    0.930638    1.423739
    1171       4    0.818623    1.440085    0.691481    1.167102    0.928686    1.632130
    1172       1    0.804212    1.347632    0.956693    1.624468    0.607766    0.829187
    1172       2    0.756274    1.281098    0.631957    0.992743    0.884121    1.511048
    1172       3    0.733157    1.216365    0.808936    1.338997    0.635924    1.029873
    1172       4    0.783761    1.327437    0.640433    1.135450    0.920370    1.474627
    1173       1    0.750843    1.195753    0.876478    1.320509    0.602165    1.008736
    1173       2    0.780139    1.440973    0.484381    0.675518    1.012520    1.796273
    1173       3    0.734383    1.093518    0.801097    1.166181    0.662398    1.004306
    1173       4    0.728990    1.186843    0.691121    1.194995    0.768090    1.177089
    1174       1    0.700328    1.145021    0.675666    1.073551    0.723554    1.208010
    1174       2    0.752449    1.389120    0.888109    1.695771    0.595106    0.886779
    1174       3    0.652954    1.180463    0.649987    1.262403    0.656142    1.085520
    1174       4    0.748317    1.281975    0.821657    1.456414    0.667257    1.050230
    1175       1    0.767273    1.351401    0.867573    1.616104    0.643689    0.911460
    1175       2    0.694478    1.132293    0.657697    1.033549    0.727225    1.212528
    1175       3    0.768454    1.237889    0.877448    1.423568    0.643556    0.967918
    1175       4    0.769781    1.374998    0.586010    0.974672    0.934722    1.636262
    1176       1    1.216304    2.336990    0.521419    0.785479    1.622664    2.801257
    1176       2    0.891287    1.587775    0.767289    1.196493    1.006205    1.871695
    1176       3    0.824571    1.339747    0.769243    1.108927    0.873048    1.511657
    1176       4    1.070150    2.078592    1.382770    2.524334    0.636659    1.073372
    1177       1    0.673668    1.016808    0.665990    1.008471    0.681756    1.025454
    1177       2    0.746802    1.283520    0.674823    1.081003    0.803818    1.421048
    1177       3    0.790612    1.392537    0.982425    1.676661    0.542488    0.837829
    1177       4    0.776696    1.443818    0.574235    0.900158    0.954800    1.771398
    1178       1    0.705811    1.179092    0.579823    0.888884    0.810993    1.366375
    1178       2    0.706514    1.176110    0.728269    1.294914    0.683414    1.034636
    1178       3    0.744707    1.294246    0.827832    1.404849    0.658534    1.162331
    1178       4    0.781630    1.404435    0.904898    1.601424    0.638083    1.115622
    1179       1    0.642550    1.005362    0.626417    0.983638    0.658428    1.026044
    1179       2    0.729941    1.172390    0.563366    0.914971    0.877068    1.342732
    1179       3    0.681843    1.028856    0.718918    1.146388    0.639698    0.874405
    1179       4    0.713591    1.153186    0.668908    1.043097    0.757742    1.250927
    1180       1    0.600485    1.054164    0.562606    1.001576    0.636878    1.101103
    1180       2    0.617889    1.103047    0.548447    0.970540    0.685143    1.213931
    1180       3    0.587319    0.935346    0.635560    0.949684    0.537905    0.917802
    1180       4    0.629105    1.097145    0.556379    0.848881    0.699259    1.288311
    1181       1    0.763115    1.357198    0.650625    1.115347    0.855899    1.521897
    1181       2    0.808411    1.427819    0.893038    1.666244    0.710259    1.079406
    1181       3    0.792416    1.404650    0.774433    1.352283    0.810616    1.455506
    1181       4    0.852168    1.409099    1.003377    1.605836    0.696664    1.152333
    1182       1    0.726998    1.248453    0.863941    1.503960    0.571327    0.844776
    1182       2    0.812015    1.653260    1.015012    2.070875    0.579395    0.921809
    1182       3    0.844080    1.453161    0.506996    0.718117    1.091197    1.771251
    1182       4    0.671302    1.052366    0.721881    1.096206    0.621525    1.004878
    1183       1    0.812548    1.409011    0.985148    1.738107    0.630733    0.910976
    1183       2    0.724829    1.213698    0.521354    0.822167    0.897464    1.443752
    1183       3    0.726807    1.224634    0.793205    1.354405    0.660673    1.075925
    1183       4    0.742527    1.339647    0.859202    1.549044    0.618635    1.059505
    1184       1    0.795223    1.387264    0.975537    1.666452    0.582697    0.914409
    1184       2    0.713545    1.058982    0.762231    1.118805    0.656622    0.981379
    1184       3    0.901461    1.754964    0.503014    0.719873    1.215800    2.208343
    1184       4    0.768399    1.327052    0.796978    1.400655    0.741376    1.252891
    1185       1    0.650355    1.033976    0.704234    1.103684    0.597753    0.958137
    1185       2    0.762982    1.178751    0.905845    1.384659    0.595947    0.848856
    1185       3    0.717352    1.244160    0.820211    1.472168    0.588024    0.859757
    1185       4    0.724408    1.255588    0.594069    0.996972    0.832784    1.426541
    1186       1    0.836844    1.544155    0.559477    0.840988    1.029590    1.859914
    1186       2    0.698778    1.179356    0.786887    1.319587    0.607439    1.005591
    1186       3    0.756042    1.137125    0.814430    1.214621    0.695995    1.048102
    1186       4    0.772141    1.346146    0.795360    1.467895    0.748168    1.207159
    1187       1    0.748286    1.404933    0.827672    1.662467    0.658404    1.031617
    1187       2    0.763067    1.319680    0.775213    1.352144    0.751065    1.286686
    1187       3    0.741290    1.387797    0.882724    1.625427    0.594671    1.068393
    1187       4    0.679765    1.129121    0.679142    1.125146    0.680351    1.132852
    1188       1    0.806442    1.389416    0.936174    1.598780    0.649156    1.061527
    1188       2    0.986081    2.070870    0.477811    0.760008    1.345166    2.568801
    1188       3    0.743223    1.185126    0.757032    1.184503    0.730113    1.185568
    1188       4    0.744594    1.225648    0.863049    1.394861    0.610481    0.983005
    1189       1    0.679392    1.164457    0.535695    0.876904    0.815260    1.368575
    1189       2    0.720284    1.245276    0.839588    1.390763    0.597100    1.060593
    1189       3    0.736119    1.227924    0.840890    1.374808    0.593789    0.976357
    1189       4    0.692746    1.235555    0.596152    0.907435    0.771778    1.445001
    1190       1    0.666372    1.168479    0.664148    1.013645    0.668450    1.296526
    1190       2    0.658436    1.056219    0.559288    0.905291    0.741545    1.161295
    1190       3    0.685564    1.125237    0.754660    1.177289    0.605101    1.055726
    1190       4    0.691976    1.190161    0.630799    0.922780    0.749131    1.391951
    1191       1    0.819908    1.412474    0.648778    0.998503    0.971057    1.681640
    1191       2    0.756164    1.230564    0.710884    1.107502    0.802916    1.344272
    1191       3    0.751681    1.253938    0.842935    1.468231    0.654395    0.965458
    1191       4    0.745708    1.223336    0.825455    1.402530    0.658621    0.983955
    1192       1    0.717699    1.124557    0.699944    1.087730    0.735668    1.160364
    1192       2    0.816253    1.520227    0.936841    1.759713    0.657054    1.108849
    1192       3    0.751448    1.213055    0.800026    1.317419    0.699032    1.086854
    1192       4    0.786114    1.481273    0.714348    1.415130    0.850786    1.535573
    1193       1    0.674384    1.079043    0.713470    1.094824    0.634826    1.061368
    1193       2    0.714647    1.129895    0.802120    1.235447    0.628905    1.008508
    1193       3    0.672986    1.048896    0.631029    0.889951    0.710947    1.173017
    1193       4    0.721715    1.255741    0.773231    1.360704    0.665683    1.127895
