   locus        mean         std
    4074    0.034965    0.027723
    4075    0.150351    0.038233
    4076    0.232989    0.044253
    4077    0.019946    0.012366
    4078    0.317646    0.052725
    4079    0.082392    0.027518
    4080    0.180061    0.039375
    4081    0.741977    0.050490
    4082    0.109679    0.030819
    4083    0.506313    0.057235
    4084    0.039639    0.018811
    4085    0.083092    0.027152
    4086    0.090734    0.029745
    4087    0.134542    0.035329
    4088    0.019221    0.013052
    4089    0.544377    0.055966
    4090    0.029457    0.015618
    4091    0.020598    0.013077
    4092    0.068334    0.035129
    4093    0.019174    0.012757
    4094    0.016805    0.011620
    4095    0.340426    0.049893
    4096    0.278468    0.047788
    4097    0.081448    0.027237
    4098    0.252564    0.050214
    4099    0.020081    0.012571
    4100    0.019878    0.013122
    4101    0.103977    0.053991
    4102    0.033043    0.016869
    4103    0.019589    0.012721
    4104    0.111410    0.031631
    4105    0.020482    0.012767
    4106    0.020876    0.012748
    4107    0.051710    0.023392
    4108    0.171465    0.039272
    4109    0.380010    0.056082
    4110    0.285701    0.050299
    4111    0.123388    0.037253
    4112    0.018969    0.012523
    4113    0.117534    0.035915
    4114    0.258142    0.048838
    4115    0.020516    0.012736
    4116    0.206873    0.040906
    4117    0.310089    0.053316
    4118    0.034176    0.018377
    4119    0.059839    0.022791
    4120    0.099386    0.030193
    4121    0.027640    0.015226
    4122    0.017075    0.012053
    4123    0.020991    0.012601
    4124    0.195460    0.042171
    4125    0.017918    0.012654
    4126    0.323369    0.060060
    4127    0.304240    0.052048
    4128    0.312687    0.049154
    4129    0.017430    0.012193
    4130    0.179871    0.040668
    4131    0.100853    0.032694
    4132    0.178149    0.041363
    4133    0.020726    0.012633
    4134    0.052864    0.021532
    4135    0.546636    0.054313
    4136    0.451222    0.065272
    4137    0.017112    0.011932
    4138    0.051803    0.023188
    4139    0.028042    0.014671
    4140    0.020649    0.012771
    4141    0.019484    0.012897
    4142    0.165781    0.042147
    4143    0.018671    0.012639
    4144    0.010442    0.011947
    4145    0.263459    0.049648
    4146    0.076202    0.034547
    4147    0.197141    0.055170
    4148    0.191976    0.040398
    4149    0.105728    0.050055
    4150    0.662847    0.071447
    4151    0.016869    0.012016
    4152    0.017056    0.011800
    4153    0.380157    0.072551
    4154    0.339855    0.054934
    4155    0.193944    0.042263
    4156    0.122272    0.034065
    4157    0.228783    0.042781
    4158    0.019312    0.012727
    4159    0.455254    0.059914
    4160    0.018656    0.012694
    4161    0.016914    0.012048
    4162    0.133909    0.039415
    4163    0.046739    0.020783
    4164    0.079064    0.027797
    4165    0.395102    0.053130
    4166    0.320908    0.051088
    4167    0.203937    0.041703
    4168    0.018566    0.012339
    4169    0.017536    0.012361
    4170    0.017041    0.012274
    4171    0.028402    0.014998
    4172    0.028243    0.014533
    4173    0.131262    0.034786
    4174    0.527038    0.075512
    4175    0.017518    0.012161
    4176    0.017527    0.012202
    4177    0.038581    0.018465
    4178    0.018987    0.013143
    4179    0.084922    0.032431
    4180    0.033055    0.017139
    4181    0.302624    0.048675
    4182    0.018885    0.012779
    4183    0.017203    0.011932
    4184    0.527378    0.059776
    4185    0.456052    0.055380
    4186    0.017958    0.012816
    4187    0.060592    0.032938
    4188    0.017007    0.012053
    4189    0.016830    0.011954
    4190    0.018858    0.012661
    4191    0.020777    0.012710
    4192    0.287446    0.056091
    4193    0.284957    0.052500
    4194    0.027158    0.015159
    4195    0.280810    0.048703
    4196    0.016463    0.012251
    4197    0.018520    0.013193
    4198    0.276492    0.057450
    4199    0.017135    0.012453
    4200    0.072690    0.046241
    4201    0.444803    0.053880
    4202    0.093704    0.030964
    4203    0.093450    0.032234
    4204    0.058084    0.023292
    4205    0.272015    0.073771
    4206    0.053282    0.024749
    4207    0.054252    0.022520
    4208    0.398234    0.071207
    4209    0.026811    0.014619
    4210    0.020924    0.012807
    4211    0.020282    0.012621
    4212    0.205385    0.042926
    4213    0.099349    0.052457
    4214    0.028245    0.014897
    4215    0.105872    0.040468
    4216    0.033877    0.016622
    4217    0.662746    0.051006
    4218    0.581317    0.053948
    4219    0.332734    0.050849
    4220    0.016917    0.011832
    4221    0.107209    0.030595
    4222    0.033434    0.023291
    4223    0.314426    0.052529
    4224    0.179695    0.039660
    4225    0.169933    0.039330
    4226    0.160934    0.039515
    4227    0.020251    0.012367
    4228    0.032725    0.016860
    4229    0.339962    0.092583
    4230    0.346856    0.049813
    4231    0.490766    0.076833
    4232    0.020588    0.012920
    4233    0.230835    0.046708
    4234    0.119242    0.032333
    4235    0.025446    0.014550
    4236    0.153646    0.037619
    4237    0.249925    0.044209
    4238    0.020601    0.012810
    4239    0.255384    0.052347
    4240    0.237300    0.052682
    4241    0.139118    0.056688
    4242    0.029748    0.016121
    4243    0.086986    0.046198
    4244    0.280320    0.048000
    4245    0.176829    0.050721
    4246    0.020973    0.012658
    4247    0.198062    0.042154
    4248    0.107356    0.031320
    4249    0.019252    0.012518
    4250    0.204144    0.054401
    4251    0.019514    0.012694
    4252    0.434268    0.055123
    4253    0.018953    0.012855
    4254    0.020321    0.012651
    4255    0.274238    0.046954
    4256    0.139406    0.036921
    4257    0.091950    0.031052
    4258    0.077267    0.026626
    4259    0.543443    0.115870
    4260    0.219020    0.044231
    4261    0.424099    0.053457
    4262    0.393210    0.058871
    4263    0.240513    0.045644
    4264    0.199317    0.043387
    4265    0.020697    0.012949
    4266    0.021256    0.018973
    4267    0.332796    0.053008
    4268    0.716107    0.065748
    4269    0.487902    0.050843
    4270    0.024826    0.014260
    4271    0.103805    0.040233
    4272    0.337806    0.052229
    4273    0.017186    0.012504
    4274    0.118217    0.032512
    4275    0.024278    0.015227
    4276    0.066248    0.025489
    4277    0.048149    0.024614
    4278    0.108842    0.032095
    4279    0.335473    0.072228
    4280    0.016827    0.012526
    4281    0.606299    0.052126
    4282    0.066988    0.024449
    4283    0.026921    0.014975
    4284    0.019319    0.012869
    4285    0.025091    0.018580
    4286    0.025648    0.014653
    4287    0.055421    0.022460
    4288    0.025274    0.014283
    4289    0.106919    0.032707
    4290    0.018943    0.012536
    4291    0.018728    0.013077
    4292    0.415466    0.053115
    4293    0.370308    0.053807
    4294    0.273308    0.088397
    4295    0.115400    0.032494
    4296    0.045429    0.021415
    4297    0.249806    0.063790
    4298    0.017442    0.011858
    4299    0.466773    0.056238
    4300    0.696555    0.049073
    4301    0.017482    0.012118
    4302    0.455080    0.053222
    4303    0.016543    0.012691
    4304    0.072265    0.024735
    4305    0.114729    0.032334
    4306    0.035185    0.016702
    4307    0.044329    0.020557
    4308    0.020976    0.013063
    4309    0.017225    0.011915
    4310    0.081293    0.027337
    4311    0.018857    0.013120
    4312    0.356704    0.105541
    4313    0.307462    0.090438
    4314    0.248955    0.046753
    4315    0.447392    0.055532
    4316    0.035481    0.016655
    4317    0.020278    0.013156
    4318    0.020118    0.013012
    4319    0.336863    0.084126
    4320    0.389465    0.052992
    4321    0.249464    0.049242
    4322    0.064462    0.024106
    4323    0.033692    0.016755
    4324    0.147871    0.036945
    4325    0.053918    0.023414
    4326    0.339122    0.058050
    4327    0.029469    0.016019
    4328    0.861127    0.037868
    4329    0.299637    0.049025
    4330    0.018462    0.012897
    4331    0.018763    0.012425
    4332    0.256272    0.045180
    4333    0.057856    0.024804
    4334    0.108899    0.033327
    4335    0.255651    0.046749
    4336    0.203968    0.048870
    4337    0.046069    0.020130
    4338    0.045870    0.021280
    4339    0.019562    0.012899
    4340    0.020275    0.012753
    4341    0.062372    0.024216
    4342    0.052905    0.022521
    4343    0.295110    0.049924
    4344    0.060801    0.024488
    4345    0.100931    0.029830
    4346    0.490168    0.057915
    4347    0.096903    0.034533
    4348    0.136380    0.034775
    4349    0.107073    0.031222
    4350    0.081219    0.027153
    4351    0.316725    0.053915
    4352    0.242628    0.050655
    4353    0.205186    0.044446
    4354    0.060956    0.022926
    4355    0.331213    0.064536
    4356    0.146062    0.040297
    4357    0.018487    0.012000
    4358    0.042074    0.018736
    4359    0.053679    0.021850
    4360    0.183596    0.041113
    4361    0.064087    0.023787
    4362    0.423408    0.057638
    4363    0.026833    0.015477
    4364    0.454744    0.056722
    4365    0.082697    0.029174
    4366    0.356170    0.054329
    4367    0.019495    0.012841
    4368    0.054435    0.021674
    4369    0.326796    0.049755
    4370    0.146144    0.037018
    4371    0.046194    0.020682
    4372    0.122622    0.032934
    4373    0.414381    0.057043
    4374    0.498197    0.092492
    4375    0.188324    0.042631
    4376    0.260926    0.050496
    4377    0.036754    0.035397
    4378    0.141294    0.035931
    4379    0.614611    0.052979
    4380    0.018665    0.012419
    4381    0.669601    0.057892
    4382    0.142787    0.036093
    4383    0.310640    0.052786
    4384    0.020168    0.012583
    4385    0.767075    0.046064
    4386    0.019393    0.012775
    4387    0.019124    0.013262
    4388    0.147618    0.043928
    4389    0.042465    0.019744
    4390    0.028284    0.015263
    4391    0.079635    0.027105
    4392    0.449113    0.052201
    4393    0.189758    0.046058
    4394    0.020214    0.013816
    4395    0.084628    0.028826
    4396    0.122867    0.034062
    4397    0.176759    0.037696
    4398    0.145242    0.036005
    4399    0.161348    0.055985
    4400    0.131518    0.039644
    4401    0.286555    0.051846
    4402    0.280630    0.047273
    4403    0.758834    0.050574
    4404    0.391622    0.053449
    4405    0.468817    0.068553
    4406    0.020273    0.012467
    4407    0.163752    0.039369
    4408    0.620537    0.059971
    4409    0.054018    0.022605
    4410    0.027085    0.015431
    4411    0.174406    0.039363
    4412    0.017311    0.012288
    4413    0.233905    0.044247
    4414    0.224375    0.047458
    4415    0.118731    0.033618
    4416    0.067860    0.025826
    4417    0.356321    0.051175
    4418    0.016783    0.012152
    4419    0.221968    0.056975
    4420    0.188013    0.043514
    4421    0.216061    0.043248
    4422    0.016921    0.011860
    4423    0.121084    0.034996
    4424    0.187877    0.041097
    4425    0.020986    0.012661
    4426    0.075025    0.026466
    4427    0.097872    0.030123
    4428    0.045161    0.021431
    4429    0.054244    0.022154
    4430    0.020381    0.013081
    4431    0.380326    0.053439
    4432    0.076925    0.025521
    4433    0.589143    0.098799
    4434    0.278811    0.051276
    4435    0.039498    0.019767
    4436    0.020415    0.012849
    4437    0.034682    0.017150
    4438    0.152656    0.036605
