   locus      deme_1      deme_2      deme_3
    4011    0.360500    0.709000    0.548500
    4012    0.521750    0.463000    0.573500
    4013    0.529250    0.065250    0.752750
    4014    0.529250    0.432250    0.525000
    4015    0.474000    0.640500    0.499250
    4016    0.585750    0.168500    0.619000
    4017    0.556750    0.410250    0.513750
    4018    0.401500    0.688250    0.469750
    4019    0.511750    0.578000    0.500500
    4020    0.568750    0.470250    0.436250
    4021    0.545750    0.507250    0.508500
    4022    0.466750    0.585500    0.572500
    4023    0.454250    0.569500    0.616500
    4024    0.530500    0.529250    0.539500
    4025    0.416500    0.052250    0.886250
    4026    0.387500    0.667500    0.630000
    4027    0.538750    0.435250    0.555000
    4028    0.567000    0.525500    0.356000
    4029    0.535500    0.568500    0.438500
    4030    0.429500    0.443000    0.544250
    4031    0.477250    0.575500    0.570750
    4032    0.506000    0.583250    0.520250
    4033    0.464250    0.578250    0.578000
    4034    0.456500    0.521750    0.638250
    4035    0.446000    0.586500    0.589500
    4036    0.342500    0.729750    0.562750
    4037    0.473250    0.290500    0.416500
    4038    0.478250    0.466750    0.632000
    4039    0.538750    0.420500    0.560250
    4040    0.522250    0.532500    0.537000
    4041    0.533250    0.599250    0.437000
    4042    0.344250    0.393500    0.742500
    4043    0.460250    0.323250    0.722750
    4044    0.653750    0.360500    0.127500
    4045    0.544750    0.321250    0.599500
    4046    0.530750    0.517500    0.518000
    4047    0.376750    0.629000    0.452500
    4048    0.392250    0.383000    0.559250
    4049    0.597000    0.199500    0.570000
    4050    0.536750    0.386750    0.605750
    4051    0.415250    0.575500    0.611250
    4052    0.439000    0.468250    0.603750
    4053    0.469750    0.476250    0.594000
    4054    0.495250    0.613750    0.282500
    4055    0.581750    0.387250    0.506250
    4056    0.468750    0.576250    0.574500
    4057    0.512500    0.599750    0.447250
    4058    0.502000    0.500500    0.515750
    4059    0.465500    0.575750    0.563000
    4060    0.400500    0.662000    0.615250
    4061    0.439500    0.740250    0.219000
    4062    0.515500    0.580000    0.467250
    4063    0.436250    0.632500    0.459500
    4064    0.544000    0.493500    0.389750
    4065    0.529000    0.529000    0.482500
    4066    0.515500    0.474000    0.563250
    4067    0.544750    0.582750    0.394500
    4068    0.461250    0.578000    0.568000
    4069    0.535500    0.603750    0.364000
    4070    0.531000    0.438500    0.335750
    4071    0.508250    0.583000    0.514500
    4072    0.616250    0.363500    0.359000
    4073    0.444250    0.427750    0.706250
    4074    0.706750    0.382500    0.000000
    4075    0.522750    0.340000    0.659750
    4076    0.541000    0.486500    0.432750
    4077    0.503750    0.522000    0.568000
    4078    0.408250    0.752250    0.446500
    4079    0.532500    0.516750    0.467500
    4080    0.518000    0.476250    0.492500
    4081    0.431250    0.314750    0.549250
    4082    0.499250    0.444250    0.626000
    4083    0.453000    0.611750    0.364500
    4084    0.470750    0.614750    0.516000
    4085    0.501250    0.604500    0.427250
    4086    0.501750    0.438500    0.630750
    4087    0.456750    0.582000    0.579000
    4088    0.470500    0.579250    0.569750
    4089    0.524750    0.333750    0.462250
    4090    0.561250    0.551750    0.426500
    4091    0.497250    0.569250    0.524750
    4092    0.648250    0.531500    0.067250
    4093    0.454500    0.565000    0.566750
    4094    0.530750    0.555750    0.439750
    4095    0.475500    0.456000    0.579500
    4096    0.446250    0.662250    0.410500
    4097    0.527500    0.414000    0.559250
    4098    0.570750    0.237250    0.555750
    4099    0.545500    0.508750    0.514000
    4100    0.474250    0.582750    0.581250
    4101    0.715500    0.164750    0.113500
    4102    0.502500    0.610750    0.497250
    4103    0.456500    0.572500    0.572500
    4104    0.469750    0.627250    0.489000
    4105    0.536250    0.501000    0.521750
    4106    0.497500    0.524500    0.561250
    4107    0.390000    0.664250    0.605500
    4108    0.546250    0.553500    0.392000
    4109    0.534750    0.295000    0.542250
    4110    0.369000    0.590000    0.644750
    4111    0.484250    0.313750    0.709500
    4112    0.469750    0.563250    0.569250
    4113    0.379000    0.482750    0.741250
    4114    0.469750    0.689500    0.367250
    4115    0.549500    0.492750    0.515000
    4116    0.497000    0.497250    0.507000
    4117    0.407500    0.612250    0.574500
    4118    0.533500    0.368750    0.598000
    4119    0.512000    0.507750    0.563500
    4120    0.579500    0.465750    0.446750
    4121    0.486500    0.582250    0.518500
    4122    0.523750    0.448250    0.550750
    4123    0.520250    0.585000    0.519500
    4124    0.507250    0.373500    0.579750
    4125    0.542250    0.569500    0.437250
    4126    0.504750    0.224750    0.654000
    4127    0.389750    0.613500    0.608000
    4128    0.563750    0.469000    0.367250
    4129    0.538000    0.562000    0.441000
    4130    0.509250    0.632500    0.383000
    4131    0.379750    0.621000    0.653500
    4132    0.439250    0.443250    0.696000
    4133    0.547750    0.507250    0.522500
    4134    0.423000    0.594000    0.599250
    4135    0.420500    0.499750    0.542250
    4136    0.567750    0.334750    0.355500
    4137    0.536000    0.572250    0.437250
    4138    0.429000    0.549000    0.647750
    4139    0.526500    0.554250    0.540000
    4140    0.504750    0.524500    0.560500
    4141    0.473750    0.572000    0.575750
    4142    0.438250    0.422750    0.724000
    4143    0.474500    0.574000    0.571000
    4144    0.591500    0.000000    0.646000
    4145    0.447500    0.457250    0.675500
    4146    0.563000    0.116500    0.712250
    4147    0.443000    0.835000    0.201500
    4148    0.539500    0.478750    0.479250
    4149    0.135500    0.822000    0.763250
    4150    0.323750    0.258250    0.799750
    4151    0.523500    0.566000    0.435750
    4152    0.535000    0.572500    0.442250
    4153    0.367000    0.186500    0.877500
    4154    0.409750    0.445750    0.703250
    4155    0.417250    0.584750    0.646500
    4156    0.592000    0.419250    0.465250
    4157    0.540250    0.485750    0.455250
    4158    0.460500    0.580250    0.561250
    4159    0.345250    0.714250    0.500250
    4160    0.456000    0.560000    0.568500
    4161    0.540250    0.561250    0.421500
    4162    0.338500    0.740000    0.593500
    4163    0.452000    0.660500    0.550500
    4164    0.563000    0.503000    0.406250
    4165    0.551750    0.355250    0.430250
    4166    0.434500    0.487750    0.638000
    4167    0.452250    0.606500    0.496750
    4168    0.460250    0.568750    0.570250
    4169    0.536500    0.556250    0.448500
    4170    0.539000    0.559500    0.432000
    4171    0.527000    0.546750    0.535250
    4172    0.523250    0.529500    0.543750
    4173    0.514000    0.572750    0.485250
    4174    0.477250    0.781750    0.107500
    4175    0.532000    0.556750    0.432000
    4176    0.531250    0.567500    0.439500
    4177    0.471750    0.638500    0.501250
    4178    0.470250    0.570500    0.566250
    4179    0.633250    0.459000    0.249750
    4180    0.469750    0.562750    0.608500
    4181    0.503500    0.543500    0.464000
    4182    0.463750    0.582500    0.566750
    4183    0.543000    0.577000    0.434250
    4184    0.518750    0.499000    0.262000
    4185    0.475750    0.364000    0.551000
    4186    0.452000    0.562500    0.562250
    4187    0.608750    0.000750    0.634250
    4188    0.531750    0.563000    0.451000
    4189    0.547750    0.441000    0.548750
    4190    0.457750    0.561750    0.565250
    4191    0.543250    0.512500    0.523250
    4192    0.621250    0.299750    0.360500
    4193    0.455750    0.734250    0.334000
    4194    0.496000    0.539000    0.587500
    4195    0.516500    0.587750    0.364250
    4196    0.542750    0.445000    0.555000
    4197    0.458500    0.573500    0.561000
    4198    0.619750    0.464750    0.209250
    4199    0.536750    0.557500    0.438250
    4200    0.726500    0.000000    0.119000
    4201    0.428000    0.581250    0.470250
    4202    0.440250    0.537250    0.627750
    4203    0.502000    0.268500    0.717250
    4204    0.495500    0.443250    0.587500
    4205    0.437250    0.873750    0.076000
    4206    0.605500    0.486000    0.308500
    4207    0.445750    0.612500    0.607500
    4208    0.296000    0.834500    0.457250
    4209    0.478000    0.599750    0.526250
    4210    0.513000    0.501750    0.567750
    4211    0.518250    0.522750    0.569750
    4212    0.515750    0.426750    0.579250
    4213    0.730500    0.204500    0.001750
    4214    0.535500    0.551250    0.540500
    4215    0.428750    0.820500    0.177000
    4216    0.525500    0.498750    0.548500
    4217    0.420000    0.521250    0.482000
    4218    0.438000    0.424250    0.566500
    4219    0.515750    0.439000    0.468750
    4220    0.529250    0.446500    0.560000
    4221    0.557000    0.468500    0.483750
    4222    0.495500    0.000000    0.748750
    4223    0.426500    0.427250    0.685250
    4224    0.520500    0.537250    0.454000
    4225    0.564750    0.403250    0.511750
    4226    0.459750    0.419500    0.682250
    4227    0.511500    0.561250    0.512250
    4228    0.462000    0.602250    0.549750
    4229    0.672750    0.000000    0.301500
    4230    0.452250    0.555250    0.525000
    4231    0.474250    0.084500    0.714250
    4232    0.503000    0.595000    0.528500
    4233    0.419500    0.670750    0.458750
    4234    0.540500    0.503500    0.459250
    4235    0.505000    0.474000    0.571500
    4236    0.558000    0.408250    0.489000
    4237    0.465250    0.533750    0.540000
    4238    0.515000    0.577000    0.521000
    4239    0.433500    0.342250    0.711000
    4240    0.502000    0.709250    0.278250
    4241    0.393250    0.001250    0.869750
    4242    0.529500    0.592250    0.418750
    4243    0.727000    0.364250    0.000000
    4244    0.433250    0.442750    0.670250
    4245    0.626250    0.541250    0.149750
    4246    0.501750    0.578500    0.530000
    4247    0.520750    0.459500    0.523750
    4248    0.554250    0.464750    0.478500
    4249    0.464250    0.567250    0.581250
    4250    0.576750    0.656250    0.101750
    4251    0.478000    0.569250    0.562750
    4252    0.415500    0.416000    0.668000
    4253    0.457750    0.568500    0.572500
    4254    0.550750    0.510750    0.509250
    4255    0.478750    0.513250    0.552750
    4256    0.461000    0.673500    0.457250
    4257    0.559000    0.281500    0.587500
    4258    0.536750    0.500250    0.487500
    4259    0.341750    0.949000    0.012500
    4260    0.492500    0.500750    0.521250
    4261    0.517750    0.410750    0.470750
    4262    0.548250    0.499500    0.276000
    4263    0.478500    0.489750    0.561500
    4264    0.500000    0.426750    0.614750
    4265    0.508500    0.511500    0.559750
    4266    0.575000    0.099500    0.606750
    4267    0.479250    0.357750    0.646000
    4268    0.355500    0.150000    0.793500
    4269    0.410750    0.548500    0.556750
    4270    0.541500    0.462500    0.519500
    4271    0.580500    0.057750    0.655000
    4272    0.516250    0.553250    0.337500
    4273    0.547500    0.426750    0.570750
    4274    0.487250    0.498250    0.597250
    4275    0.432500    0.600000    0.578250
