   locus    deme        mean         std
    3731       1    0.053164    0.022517
    3731       2    0.051653    0.024350
    3731       3    0.068090    0.027147
    3732       1    0.110853    0.032015
    3732       2    0.108684    0.033851
    3732       3    0.107968    0.034370
    3733       1    0.302036    0.051189
    3733       2    0.323707    0.057312
    3733       3    0.222908    0.052736
    3734       1    0.013557    0.011658
    3734       2    0.027056    0.017907
    3734       3    0.011260    0.011535
    3735       1    0.020519    0.013509
    3735       2    0.020345    0.014426
    3735       3    0.013839    0.012827
    3736       1    0.073836    0.026005
    3736       2    0.077728    0.029653
    3736       3    0.060809    0.025717
    3737       1    0.020108    0.013238
    3737       2    0.013383    0.012831
    3737       3    0.020318    0.014571
    3738       1    0.330339    0.052824
    3738       2    0.454254    0.068898
    3738       3    0.302092    0.055923
    3739       1    0.247076    0.048900
    3739       2    0.377419    0.070822
    3739       3    0.232443    0.051730
    3740       1    0.139485    0.035566
    3740       2    0.134436    0.037945
    3740       3    0.152070    0.039267
    3741       1    0.023579    0.014750
    3741       2    0.031624    0.018904
    3741       3    0.016344    0.014104
    3742       1    0.122194    0.034361
    3742       2    0.158200    0.041921
    3742       3    0.128774    0.036950
    3743       1    0.090053    0.029688
    3743       2    0.105081    0.034749
    3743       3    0.069697    0.028722
    3744       1    0.058479    0.023703
    3744       2    0.072012    0.028644
    3744       3    0.063270    0.025816
    3745       1    0.013948    0.012196
    3745       2    0.011287    0.012021
    3745       3    0.026834    0.017365
    3746       1    0.309756    0.048596
    3746       2    0.290999    0.052819
    3746       3    0.329505    0.054463
    3747       1    0.013511    0.011603
    3747       2    0.027108    0.017772
    3747       3    0.011371    0.011715
    3748       1    0.304769    0.050536
    3748       2    0.350936    0.055205
    3748       3    0.359368    0.057032
    3749       1    0.023155    0.014340
    3749       2    0.012151    0.012184
    3749       3    0.012356    0.011951
    3750       1    0.084320    0.028652
    3750       2    0.073467    0.028671
    3750       3    0.073000    0.028059
    3751       1    0.306622    0.049932
    3751       2    0.306626    0.053395
    3751       3    0.381305    0.059982
    3752       1    0.508541    0.063511
    3752       2    0.426612    0.060920
    3752       3    0.346759    0.064198
    3753       1    0.881918    0.033461
    3753       2    0.840025    0.043711
    3753       3    0.898351    0.034150
    3754       1    0.053136    0.022684
    3754       2    0.068957    0.027708
    3754       3    0.051150    0.023566
    3755       1    0.261704    0.055066
    3755       2    0.272009    0.058483
    3755       3    0.642594    0.070185
    3756       1    0.209518    0.042703
    3756       2    0.190432    0.043545
    3756       3    0.173656    0.042621
    3757       1    0.075956    0.027610
    3757       2    0.086068    0.031427
    3757       3    0.126097    0.040637
    3758       1    0.016487    0.012328
    3758       2    0.020898    0.014455
    3758       3    0.021082    0.015016
    3759       1    0.013352    0.011911
    3759       2    0.010566    0.011690
    3759       3    0.026561    0.017791
    3760       1    0.059410    0.023115
    3760       2    0.041231    0.021651
    3760       3    0.049470    0.022882
    3761       1    0.303279    0.058089
    3761       2    0.301103    0.059789
    3761       3    0.567362    0.074373
    3762       1    0.206512    0.050905
    3762       2    0.474668    0.075739
    3762       3    0.186320    0.051992
    3763       1    0.271697    0.059808
    3763       2    0.413220    0.066085
    3763       3    0.410096    0.066192
    3764       1    0.023786    0.015596
    3764       2    0.026438    0.017023
    3764       3    0.043484    0.022651
    3765       1    0.029299    0.019610
    3765       2    0.563811    0.068427
    3765       3    0.027212    0.019883
    3766       1    0.031847    0.016960
    3766       2    0.015117    0.013874
    3766       3    0.015727    0.013817
    3767       1    0.164416    0.038453
    3767       2    0.169848    0.042082
    3767       3    0.124369    0.036705
    3768       1    0.020436    0.013633
    3768       2    0.013323    0.012778
    3768       3    0.021097    0.015076
    3769       1    0.247653    0.045451
    3769       2    0.295845    0.053905
    3769       3    0.253818    0.048665
    3770       1    0.132452    0.036153
    3770       2    0.072937    0.030976
    3770       3    0.129848    0.039636
    3771       1    0.085100    0.029028
    3771       2    0.060351    0.026124
    3771       3    0.061266    0.026657
    3772       1    0.161858    0.039318
    3772       2    0.135800    0.038139
    3772       3    0.118408    0.036017
    3773       1    0.087591    0.028721
    3773       2    0.120789    0.037558
    3773       3    0.100570    0.032833
    3774       1    0.059264    0.023239
    3774       2    0.049435    0.023846
    3774       3    0.042052    0.021970
    3775       1    0.218140    0.050073
    3775       2    0.604837    0.068379
    3775       3    0.197651    0.051072
    3776       1    0.210039    0.042097
    3776       2    0.241441    0.049023
    3776       3    0.191444    0.044348
    3777       1    0.014300    0.012042
    3777       2    0.011473    0.011982
    3777       3    0.027304    0.017951
    3778       1    0.013017    0.011089
    3778       2    0.026899    0.018073
    3778       3    0.011049    0.011316
    3779       1    0.013689    0.011837
    3779       2    0.027087    0.017526
    3779       3    0.011455    0.011965
    3780       1    0.534238    0.050909
    3780       2    0.544205    0.057722
    3780       3    0.512002    0.055072
    3781       1    0.235381    0.047454
    3781       2    0.182897    0.045041
    3781       3    0.153486    0.043285
    3782       1    0.239164    0.054294
    3782       2    0.340322    0.058970
    3782       3    0.382841    0.067306
    3783       1    0.311742    0.047644
    3783       2    0.324370    0.052248
    3783       3    0.333924    0.051898
    3784       1    0.210074    0.041955
    3784       2    0.174237    0.043206
    3784       3    0.193814    0.044606
    3785       1    0.020524    0.013173
    3785       2    0.013449    0.012606
    3785       3    0.021034    0.015044
    3786       1    0.255407    0.044265
    3786       2    0.231011    0.047636
    3786       3    0.271358    0.050957
    3787       1    0.172040    0.038919
    3787       2    0.134378    0.038506
    3787       3    0.153759    0.040042
    3788       1    0.149678    0.036173
    3788       2    0.130034    0.037939
    3788       3    0.178207    0.043968
    3789       1    0.250418    0.047275
    3789       2    0.303028    0.053896
    3789       3    0.301610    0.053858
    3790       1    0.068815    0.027230
    3790       2    0.038362    0.021461
    3790       3    0.031277    0.020039
    3791       1    0.195330    0.040711
    3791       2    0.167727    0.041973
    3791       3    0.177578    0.042416
    3792       1    0.013793    0.011712
    3792       2    0.011212    0.011762
    3792       3    0.026536    0.017253
    3793       1    0.063458    0.024312
    3793       2    0.040088    0.022267
    3793       3    0.041049    0.021888
    3794       1    0.132001    0.033904
    3794       2    0.135787    0.038702
    3794       3    0.099532    0.033613
    3795       1    0.184593    0.040202
    3795       2    0.142313    0.040090
    3795       3    0.190933    0.044625
    3796       1    0.186671    0.041100
    3796       2    0.177806    0.043302
    3796       3    0.131368    0.039240
    3797       1    0.020230    0.013672
    3797       2    0.020334    0.014689
    3797       3    0.013574    0.012607
    3798       1    0.022370    0.014414
    3798       2    0.011525    0.012102
    3798       3    0.011820    0.012336
    3799       1    0.016207    0.012405
    3799       2    0.020431    0.015120
    3799       3    0.020666    0.014783
    3800       1    0.106836    0.031174
    3800       2    0.105739    0.033856
    3800       3    0.096646    0.032034
    3801       1    0.167929    0.038173
    3801       2    0.187172    0.044244
    3801       3    0.148920    0.039893
    3802       1    0.084640    0.028626
    3802       2    0.106773    0.034583
    3802       3    0.097356    0.032244
    3803       1    0.016396    0.012922
    3803       2    0.020666    0.014596
    3803       3    0.020569    0.014649
    3804       1    0.091357    0.029282
    3804       2    0.069934    0.028221
    3804       3    0.105184    0.034538
    3805       1    0.168405    0.038072
    3805       2    0.211379    0.049640
