   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
    1483       2    1.026061    1.452075    0.966175    1.343870    1.080680    1.542139
    1483       3    1.113300    1.777868    1.269943    2.100710    0.909843    1.208788
    1483       4    1.088940    1.657673    1.074532    1.655494    1.101976    1.659534
    1484       1    1.042917    1.755164    1.040327    1.551290    1.046107    1.977668
    1484       2    1.070202    1.724487    1.019956    1.460476    1.122500    1.960530
    1484       3    1.068603    1.807791    0.716682    0.981512    1.313159    2.173439
    1484       4    1.063081    1.603418    1.104250    1.729012    1.022566    1.468247
    1485       1    1.106901    1.950490    1.198986    2.286131    1.009899    1.512670
    1485       2    1.163424    2.144878    1.403185    2.675136    0.880829    1.200181
    1485       3    1.043264    1.606495    0.980628    1.468859    1.098364    1.716595
    1485       4    1.202366    2.199204    0.987123    1.598563    1.408342    2.632988
    1486       1    1.119346    1.817878    0.816097    1.125487    1.400391    2.242590
    1486       2    1.019006    1.513334    1.056821    1.483561    0.984100    1.539481
    1486       3    1.057764    1.633384    0.924708    1.370295    1.176232    1.828041
    1486       4    1.106832    1.796819    0.973660    1.639627    1.243239    1.935224
    1487       1    0.958566    1.398772    1.077413    1.574888    0.829299    1.163984
    1487       2    0.957041    1.506750    0.956997    1.581859    0.957084    1.431498
    1487       3    1.042737    1.751675    1.136482    1.942270    0.941585    1.512938
    1487       4    1.021496    1.585952    1.060188    1.570904    0.980411    1.600752
    1488       1    1.111125    1.764731    1.169734    1.919623    1.040924    1.556172
    1488       2    1.129808    1.746755    0.887719    1.430241    1.332735    1.950319
    1488       3    1.123885    2.100100    1.359208    2.626192    0.863791    1.238291
    1488       4    1.118518    1.727091    1.262705    1.933705    0.942290    1.414894
    1489       1    1.313001    2.233147    0.803253    1.193869    1.713517    2.724112
    1489       2    1.060618    1.579735    1.071209    1.721905    1.050442    1.429813
    1489       3    1.191420    1.985459    1.378731    2.340333    0.949118    1.360942
    1489       4    1.081776    1.666867    1.083561    1.685774    1.079918    1.646956
    1490       1    1.117198    1.657698    1.185138    1.795656    1.036798    1.473852
    1490       2    1.091319    1.684103    1.102752    1.717136    1.080681    1.652702
    1490       3    1.103586    1.573662    1.115172    1.598229    1.090309    1.544924
    1490       4    1.199984    2.057053    1.135970    1.783270    1.263234    2.293968
    1491       1    1.037623    1.699512    0.817844    1.139022    1.243772    2.071917
    1491       2    0.997749    1.476245    1.075453    1.490474    0.924571    1.458940
    1491       3    1.105928    1.734217    0.938448    1.378189    1.259907    1.994188
    1491       4    1.149125    1.977361    1.150324    1.911414    1.147945    2.040180
    1492       1    1.183090    1.901129    1.223853    1.952487    1.144392    1.850225
    1492       2    1.248430    2.472425    1.510982    2.993013    0.867472    1.318842
    1492       3    1.115193    1.743578    1.182293    1.889417    1.050207    1.586927
    1492       4    1.117921    1.809067    1.080088    1.834989    1.152014    1.784698
    1493       1    1.033336    1.626332    1.026207    1.659811    1.039607    1.596275
    1493       2    1.067661    1.716546    1.149718    1.757941    0.987870    1.671454
    1493       3    1.173998    2.000873    1.402627    2.488617    0.944453    1.303774
    1493       4    1.170251    2.264868    1.393591    2.857556    0.931190    1.330179
    1494       1    1.010299    1.527845    0.956862    1.550251    1.061640    1.504217
    1494       2    0.920735    1.399390    1.006003    1.440478    0.827618    1.346943
    1494       3    1.008852    1.588951    0.774393    1.174383    1.193819    1.830560
    1494       4    1.128083    2.051511    0.957295    1.456839    1.280757    2.454456
    1495       1    1.459341    2.603226    0.955920    1.403673    1.872897    3.216530
    1495       2    1.256405    2.014319    1.151607    1.656796    1.359127    2.307094
    1495       3    1.344649    2.269538    1.099991    1.622757    1.537661    2.655631
    1495       4    1.247208    1.860492    1.335599    2.035347    1.160220    1.666066
    1496       1    1.153678    1.805764    0.723762    1.015708    1.486024    2.175010
    1496       2    1.023670    1.673216    1.087830    1.954369    0.955541    1.306770
    1496       3    1.083816    1.626422    0.963620    1.353585    1.193880    1.834237
    1496       4    1.184284    1.898652    1.251839    2.069622    1.115912    1.705562
    1497       1    1.079985    1.697348    1.166324    1.850494    0.987567    1.510922
    1497       2    1.014034    1.659144    0.859747    1.521917    1.154187    1.762961
    1497       3    1.084117    1.714601    1.099158    1.696997    1.067625    1.733547
    1497       4    1.099120    1.729518    1.191528    1.930420    1.000207    1.478263
    1498       1    1.103989    1.807550    0.837628    1.118146    1.321921    2.193617
    1498       2    1.009130    1.494953    1.066635    1.564177    0.946080    1.412478
    1498       3    1.048774    1.789370    0.893852    1.375740    1.180745    2.068626
    1498       4    1.064849    1.687328    1.065427    1.712846    1.064252    1.660569
    1499       1    1.002837    1.586304    1.090046    1.763519    0.901282    1.343836
    1499       2    1.063882    1.680781    1.181395    1.768610    0.936066    1.569760
    1499       3    1.162811    2.044898    1.039095    1.561923    1.261606    2.355998
    1499       4    1.015198    1.562334    1.179144    1.847942    0.849274    1.183382
    1500       1    1.182258    1.814907    1.068552    1.581306    1.295058    2.013796
    1500       2    1.235737    2.126339    1.360162    2.339663    1.114262    1.887149
    1500       3    1.158179    1.811958    1.279280    1.975105    1.024331    1.601931
    1500       4    1.254390    2.538529    1.440464    3.059656    1.041163    1.736639
    1501       1    1.170050    1.835867    1.079196    1.710808    1.267691    1.956700
    1501       2    1.171421    1.928694    1.154338    1.911724    1.189130    1.945972
    1501       3    1.332068    2.266174    1.592366    2.667120    1.006110    1.570830
    1501       4    1.248774    2.185541    1.370515    2.562592    1.122569    1.699817
    1502       1    1.176949    1.882708    1.363380    2.153437    0.971717    1.503768
    1502       2    1.287734    2.031212    0.947762    1.302118    1.549482    2.416496
    1502       3    1.129654    1.725916    1.351205    2.073637    0.878816    1.168098
    1502       4    1.204985    1.893322    1.250727    2.010884    1.153610    1.750478
    1503       1    1.197773    1.875652    1.363110    2.205902    1.036357    1.466069
    1503       2    1.277740    2.122301    1.538148    2.586280    0.986438    1.378246
    1503       3    1.214876    1.889801    1.084294    1.747665    1.329749    1.999493
    1503       4    1.242294    1.994718    1.346593    2.163955    1.131100    1.790141
    1504       1    1.184154    2.009277    1.063437    1.988547    1.294253    2.021724
    1504       2    1.282341    2.251058    0.805267    1.182702    1.632086    2.732665
    1504       3    1.310490    2.414026    1.632559    2.941084    0.913656    1.436859
    1504       4    1.282479    2.294390    1.528999    2.838984    1.021756    1.474893
    1505       1    1.108349    1.663251    1.202023    1.826112    1.004399    1.454387
    1505       2    1.004316    1.467100    0.963954    1.487834    1.041723    1.446613
    1505       3    1.145425    2.000866    1.412278    2.478538    0.844505    1.191543
    1505       4    1.104028    1.914930    1.074165    2.041370    1.132378    1.786177
    1506       1    1.036793    1.653085    1.272926    1.981548    0.737476    1.029146
    1506       2    1.135233    1.789227    0.808099    1.250930    1.380012    2.070232
    1506       3    1.094884    1.839316    1.371949    2.293974    0.772240    1.000611
    1506       4    1.108731    1.833026    0.981841    1.486794    1.217259    2.077867
    1507       1    1.142807    2.055247    1.436564    2.550250    0.807535    1.187949
    1507       2    1.263529    2.213728    1.023736    1.711112    1.483110    2.570239
    1507       3    1.086500    1.843998    1.156869    1.982445    1.009345    1.675740
    1507       4    1.083004    1.916000    1.101227    1.930770    1.066909    1.902715
    1508       1    1.119948    1.708096    1.288229    1.961724    0.910918    1.297137
    1508       2    1.061267    1.710489    0.723586    1.100244    1.334221    2.036063
    1508       3    1.126436    1.684031    1.302845    1.943661    0.894492    1.225918
    1508       4    1.087937    1.897495    1.047851    1.615869    1.123916    2.117975
    1509       1    1.099283    1.671522    0.946804    1.407490    1.215726    1.839430
    1509       2    1.026052    1.536791    1.127478    1.767480    0.906023    1.197115
    1509       3    1.075894    1.750699    0.902773    1.370202    1.230654    2.018849
    1509       4    1.042510    1.530819    1.047187    1.526567    1.037603    1.535253
    1510       1    1.080486    1.806352    1.282335    2.169028    0.835766    1.185592
    1510       2    1.118042    1.829964    0.946396    1.602942    1.259048    1.986179
    1510       3    1.007336    1.667995    1.053011    1.737543    0.952625    1.578930
    1510       4    0.944148    1.438419    0.901265    1.388408    0.983890    1.482156
    1511       1    1.083563    1.670427    0.778464    1.004339    1.323284    2.014838
    1511       2    1.154009    1.661546    1.230606    1.793347    1.076796    1.513223
    1511       3    1.159836    1.671723    1.022979    1.458774    1.272719    1.821076
    1511       4    1.140444    1.719491    1.139863    1.713475    1.141056    1.725806
    1512       1    1.147804    1.835238    0.786956    1.134493    1.461437    2.228295
    1512       2    1.052126    1.625151    1.189387    1.794038    0.891642    1.384981
    1512       3    1.147589    1.843495    0.929968    1.294363    1.335221    2.192735
    1512       4    1.019404    1.552058    1.074989    1.664898    0.956723    1.411428
