   locus    deme        mean         std
    1521       2    0.990766    0.009517
    1521       3    0.902447    0.028740
    1521       4    0.946080    0.019645
    1522       1    0.475281    0.047565
    1522       2    0.515993    0.047164
    1522       3    0.325949    0.043883
    1522       4    0.354918    0.044918
    1523       1    0.933598    0.022633
    1523       2    0.861297    0.031614
    1523       3    0.877802    0.031305
    1523       4    0.929317    0.023557
    1524       1    0.544409    0.048145
    1524       2    0.801051    0.037334
    1524       3    0.457494    0.045451
    1524       4    0.567893    0.047968
    1525       1    0.993552    0.007662
    1525       2    0.860168    0.034454
    1525       3    0.947158    0.020905
    1525       4    0.963581    0.017848
    1526       1    0.843247    0.034201
    1526       2    0.694474    0.041491
    1526       3    0.825153    0.035774
    1526       4    0.866051    0.031410
    1527       1    0.155699    0.033282
    1527       2    0.307044    0.043399
    1527       3    0.176144    0.036142
    1527       4    0.136759    0.033054
    1528       1    0.849548    0.034094
    1528       2    0.706920    0.043751
    1528       3    0.875327    0.030390
    1528       4    0.922841    0.025598
    1529       1    0.155723    0.033529
    1529       2    0.294608    0.042002
    1529       3    0.154793    0.033831
    1529       4    0.110247    0.028531
    1530       1    0.524969    0.045903
    1530       2    0.696701    0.045062
    1530       3    0.448309    0.047040
    1530       4    0.552919    0.046272
    1531       1    0.858245    0.031870
    1531       2    0.723120    0.040283
    1531       3    0.905076    0.026785
    1531       4    0.820003    0.037291
    1532       1    0.845311    0.033448
    1532       2    0.696404    0.043748
    1532       3    0.827895    0.035990
    1532       4    0.874455    0.031098
    1533       1    0.157707    0.034123
    1533       2    0.305517    0.041267
    1533       3    0.158589    0.033315
    1533       4    0.127285    0.030461
    1534       1    0.837140    0.035000
    1534       2    0.697662    0.042306
    1534       3    0.851915    0.033968
    1534       4    0.876536    0.032059
    1535       1    0.910188    0.027243
    1535       2    0.705772    0.042891
    1535       3    0.857507    0.032056
    1535       4    0.879359    0.031300
    1536       1    0.091187    0.026901
    1536       2    0.293815    0.043389
    1536       3    0.137549    0.030987
    1536       4    0.122624    0.030124
    1537       1    0.090868    0.026160
    1537       2    0.292772    0.043001
    1537       3    0.137980    0.031633
    1537       4    0.124021    0.030672
    1538       1    0.467632    0.046314
    1538       2    0.723913    0.042594
    1538       3    0.532526    0.047802
    1538       4    0.658293    0.045421
    1539       1    0.909898    0.027464
    1539       2    0.709485    0.040602
    1539       3    0.864927    0.032692
    1539       4    0.878832    0.030195
    1540       1    0.091008    0.027213
    1540       2    0.294280    0.041587
    1540       3    0.137071    0.031794
    1540       4    0.122676    0.032142
    1541       1    0.911677    0.027102
    1541       2    0.708163    0.042174
    1541       3    0.863558    0.032409
    1541       4    0.878732    0.029589
    1542       1    0.200114    0.037220
    1542       2    0.298780    0.042930
    1542       3    0.139469    0.033447
    1542       4    0.130277    0.031704
    1543       1    0.458859    0.046846
    1543       2    0.689548    0.044023
    1543       3    0.417398    0.046549
    1543       4    0.556433    0.046105
    1544       1    0.931523    0.025329
    1544       2    0.719728    0.042787
    1544       3    0.904135    0.027182
    1544       4    0.926928    0.024521
    1545       1    0.202659    0.037247
    1545       2    0.303010    0.042735
    1545       3    0.144165    0.032899
    1545       4    0.216184    0.038463
    1546       1    0.456013    0.047194
    1546       2    0.696052    0.043521
    1546       3    0.420708    0.045431
    1546       4    0.558513    0.047218
    1547       1    0.456122    0.047316
    1547       2    0.698895    0.043502
    1547       3    0.406032    0.046257
    1547       4    0.494141    0.046177
    1548       1    0.992302    0.008585
    1548       2    0.963385    0.017895
    1548       3    0.894157    0.029774
    1548       4    0.894477    0.029177
    1549       1    0.455644    0.048247
    1549       2    0.698667    0.045432
    1549       3    0.419346    0.048436
    1549       4    0.538848    0.046938
    1550       1    0.460857    0.046670
    1550       2    0.683434    0.046837
    1550       3    0.499553    0.046045
    1550       4    0.575004    0.045465
    1551       1    0.541542    0.047651
    1551       2    0.323538    0.043166
    1551       3    0.585494    0.044843
    1551       4    0.490562    0.048641
    1552       1    0.456391    0.044750
    1552       2    0.678654    0.043723
    1552       3    0.417360    0.045278
    1552       4    0.511478    0.048384
    1553       1    0.505889    0.047431
    1553       2    0.843140    0.034260
    1553       3    0.520454    0.047445
    1553       4    0.693551    0.041708
    1554       1    0.871326    0.031257
    1554       2    0.855026    0.032673
    1554       3    0.968641    0.016714
    1554       4    0.914949    0.026498
    1555       1    0.766220    0.040675
    1555       2    0.972585    0.015759
    1555       3    0.990603    0.009321
    1555       4    0.912509    0.026692
    1556       1    0.992482    0.008674
    1556       2    0.921750    0.026011
    1556       3    0.964124    0.018098
    1556       4    0.906016    0.026881
    1557       1    0.514288    0.050551
    1557       2    0.804565    0.037219
    1557       3    0.538094    0.048090
    1557       4    0.648926    0.044454
    1558       1    0.992721    0.008074
    1558       2    0.929092    0.024230
    1558       3    0.955959    0.019055
    1558       4    0.906143    0.026478
    1559       1    0.960181    0.018779
    1559       2    0.913218    0.026916
    1559       3    0.800132    0.038580
    1559       4    0.863333    0.031468
    1560       1    0.308110    0.042766
    1560       2    0.440749    0.047769
    1560       3    0.187619    0.036196
    1560       4    0.243847    0.039474
    1561       1    0.888960    0.030573
    1561       2    0.854163    0.032327
    1561       3    0.922815    0.025793
    1561       4    0.911992    0.026620
    1562       1    0.423105    0.047283
    1562       2    0.649371    0.045688
    1562       3    0.293520    0.042719
    1562       4    0.391468    0.044988
    1563       1    0.877242    0.031385
    1563       2    0.932368    0.024733
    1563       3    0.983835    0.012679
    1563       4    0.990564    0.009491
    1564       1    0.179363    0.036663
    1564       2    0.549668    0.048455
    1564       3    0.194639    0.037495
    1564       4    0.180402    0.036212
    1565       1    0.890633    0.029292
    1565       2    0.941021    0.021804
    1565       3    0.878486    0.031562
    1565       4    0.888222    0.028554
    1566       1    0.079934    0.027254
    1566       2    0.405051    0.045576
    1566       3    0.118539    0.030843
    1566       4    0.080973    0.025807
    1567       1    0.895912    0.028385
    1567       2    0.852213    0.032808
    1567       3    0.922489    0.025469
    1567       4    0.911650    0.026264
    1568       1    0.897556    0.029560
    1568       2    0.852927    0.033490
    1568       3    0.923217    0.025363
    1568       4    0.910555    0.026844
    1569       1    0.230068    0.039504
    1569       2    0.566761    0.047414
    1569       3    0.207532    0.038772
    1569       4    0.267098    0.040811
    1570       1    0.937154    0.023235
    1570       2    0.909544    0.026833
    1570       3    0.953144    0.019805
    1570       4    0.941721    0.021580
    1571       1    0.118536    0.030537
    1571       2    0.482074    0.047217
    1571       3    0.194803    0.037033
    1571       4    0.271495    0.041986
    1572       1    0.991366    0.009108
    1572       2    0.868415    0.031921
    1572       3    0.937083    0.023209
    1572       4    0.919501    0.025514
    1573       1    0.745738    0.041497
    1573       2    0.602626    0.046199
    1573       3    0.488420    0.047149
    1573       4    0.598933    0.046970
    1574       1    0.838868    0.034369
    1574       2    0.789217    0.038847
    1574       3    0.582819    0.045706
    1574       4    0.762493    0.039861
    1575       1    0.009897    0.009682
    1575       2    0.143123    0.033123
    1575       3    0.055871    0.021095
    1575       4    0.083906    0.024609
    1576       1    0.010086    0.009743
    1576       2    0.142631    0.034112
    1576       3    0.057216    0.021646
    1576       4    0.084919    0.025363
    1577       1    0.992066    0.008576
