   locus      deme_1      deme_2      deme_3
   14567    0.268500    0.834750    0.535000
   14568    0.521250    0.535750    0.537750
   14569    0.511000    0.511500    0.570000
   14570    0.574750    0.492250    0.395000
   14571    0.506000    0.469500    0.632000
   14572    0.532750    0.424750    0.596000
   14573    0.530000    0.514000    0.418500
   14574    0.506750    0.476000    0.525500
   14575    0.512500    0.485000    0.520500
   14576    0.600000    0.286750    0.460500
   14577    0.499750    0.389250    0.387500
   14578    0.542500    0.555250    0.415500
   14579    0.557000    0.228750    0.633000
   14580    0.456250    0.708000    0.351500
   14581    0.534500    0.507750    0.508750
   14582    0.520500    0.421250    0.564250
   14583    0.478500    0.606500    0.534250
   14584    0.647500    0.380750    0.164750
   14585    0.616750    0.379500    0.146500
   14586    0.536500    0.513250    0.295750
   14587    0.436000    0.623750    0.572000
   14588    0.503250    0.569000    0.492000
   14589    0.282750    0.681000    0.763000
   14590    0.541000    0.554750    0.482250
   14591    0.520750    0.416000    0.592750
   14592    0.521500    0.488500    0.569750
   14593    0.469250    0.525250    0.626750
   14594    0.450500    0.587250    0.590250
   14595    0.523250    0.541250    0.478750
   14596    0.513500    0.450250    0.556000
   14597    0.569000    0.429000    0.436500
   14598    0.557750    0.465250    0.424750
   14599    0.520500    0.398000    0.596750
   14600    0.539750    0.411750    0.613000
   14601    0.516750    0.409250    0.610500
   14602    0.501000    0.459500    0.585750
   14603    0.526250    0.556250    0.409750
   14604    0.472750    0.621000    0.547250
   14605    0.519000    0.563000    0.506750
   14606    0.530500    0.568000    0.426750
   14607    0.515500    0.541250    0.538500
   14608    0.509250    0.521500    0.574250
   14609    0.507500    0.576000    0.504750
   14610    0.453750    0.611500    0.538250
   14611    0.460250    0.725500    0.270750
   14612    0.451250    0.595500    0.570000
   14613    0.582000    0.219000    0.568750
   14614    0.484750    0.540750    0.591750
   14615    0.506250    0.550500    0.551250
   14616    0.537250    0.450250    0.510000
   14617    0.543000    0.457250    0.524750
   14618    0.472250    0.521250    0.615750
   14619    0.562500    0.679750    0.068750
   14620    0.496750    0.475250    0.597750
   14621    0.540000    0.502250    0.496750
   14622    0.460250    0.569500    0.575500
   14623    0.227250    0.712000    0.848750
   14624    0.472750    0.630500    0.514500
   14625    0.363750    0.685000    0.678500
   14626    0.424000    0.640750    0.579000
   14627    0.540250    0.515750    0.508000
   14628    0.546750    0.598250    0.355500
   14629    0.437250    0.584750    0.637000
   14630    0.557000    0.542250    0.396250
   14631    0.528750    0.425250    0.564750
   14632    0.534500    0.548750    0.440500
   14633    0.519000    0.528500    0.530250
   14634    0.423750    0.641000    0.579250
   14635    0.467500    0.577000    0.578750
   14636    0.506500    0.508000    0.575000
   14637    0.551000    0.451500    0.520750
   14638    0.533500    0.443250    0.233500
   14639    0.478250    0.559750    0.505250
   14640    0.512000    0.456000    0.580000
   14641    0.426500    0.495750    0.495750
   14642    0.548750    0.401000    0.534750
   14643    0.516000    0.541250    0.522000
   14644    0.491250    0.440750    0.665750
   14645    0.502250    0.466750    0.584500
   14646    0.507000    0.501250    0.551000
   14647    0.352250    0.738500    0.457250
   14648    0.350000    0.733500    0.464000
   14649    0.405750    0.591250    0.580000
   14650    0.444000    0.598000    0.578500
   14651    0.533500    0.529500    0.454500
   14652    0.441250    0.418500    0.409000
   14653    0.522250    0.604000    0.414500
   14654    0.532250    0.419500    0.534000
   14655    0.524250    0.401250    0.586750
   14656    0.524500    0.582000    0.414000
   14657    0.430500    0.586500    0.608000
   14658    0.549500    0.361250    0.570500
   14659    0.452500    0.566250    0.615750
   14660    0.489500    0.605000    0.501750
   14661    0.459250    0.628500    0.533250
   14662    0.512250    0.576750    0.517250
   14663    0.479750    0.539750    0.536500
   14664    0.477000    0.554750    0.476000
   14665    0.503750    0.528500    0.580750
   14666    0.531500    0.408250    0.567500
   14667    0.454250    0.578750    0.571000
   14668    0.506750    0.512000    0.590000
   14669    0.501250    0.502750    0.571000
   14670    0.519250    0.582250    0.416750
   14671    0.483500    0.533750    0.281250
   14672    0.548250    0.415250    0.563000
   14673    0.493500    0.515750    0.567750
   14674    0.427750    0.589500    0.585000
   14675    0.531750    0.439250    0.548750
   14676    0.544750    0.509000    0.504750
   14677    0.559500    0.528000    0.460000
   14678    0.546000    0.335000    0.570250
   14679    0.511250    0.476500    0.552000
   14680    0.493750    0.507250    0.571750
   14681    0.617750    0.062750    0.572750
   14682    0.531000    0.500000    0.506750
   14683    0.535250    0.568000    0.414000
   14684    0.536000    0.480250    0.558750
   14685    0.455250    0.561500    0.573500
   14686    0.514000    0.650250    0.396750
   14687    0.542250    0.517250    0.494500
   14688    0.485250    0.542750    0.593750
   14689    0.366250    0.700750    0.600250
   14690    0.368250    0.705500    0.588750
   14691    0.517750    0.485750    0.553750
   14692    0.457500    0.560750    0.552000
   14693    0.675750    0.434000    0.003750
   14694    0.738500    0.254500    0.008750
   14695    0.532500    0.417500    0.557500
   14696    0.577750    0.616250    0.106250
   14697    0.440250    0.527000    0.586000
   14698    0.533000    0.505000    0.509500
   14699    0.561000    0.644000    0.007750
   14700    0.522750    0.456500    0.422000
   14701    0.563750    0.693750    0.074750
   14702    0.559750    0.695250    0.089250
   14703    0.540500    0.568000    0.421500
   14704    0.500000    0.506000    0.571250
   14705    0.505750    0.526000    0.520500
   14706    0.571000    0.110250    0.627750
   14707    0.400250    0.611250    0.672000
   14708    0.525250    0.404250    0.602250
   14709    0.492500    0.395250    0.679250
   14710    0.501750    0.502250    0.567500
   14711    0.499500    0.517250    0.561250
   14712    0.496250    0.577750    0.489750
   14713    0.598750    0.193500    0.519750
   14714    0.592750    0.213750    0.583750
   14715    0.455000    0.569000    0.575250
   14716    0.496750    0.517000    0.578250
   14717    0.590500    0.318000    0.371000
   14718    0.519500    0.476250    0.538750
   14719    0.530750    0.535000    0.531500
   14720    0.539500    0.558500    0.418500
   14721    0.463000    0.585000    0.589250
   14722    0.519750    0.496750    0.558000
   14723    0.511250    0.426750    0.545750
   14724    0.381750    0.352000    0.822500
   14725    0.522750    0.370250    0.603250
   14726    0.497000    0.490750    0.615750
   14727    0.460250    0.574000    0.565500
   14728    0.502000    0.500250    0.573250
   14729    0.516500    0.537750    0.540750
   14730    0.493250    0.617500    0.490750
   14731    0.543500    0.506500    0.514750
   14732    0.511750    0.569500    0.517750
   14733    0.557500    0.297000    0.605250
   14734    0.515500    0.343250    0.666250
   14735    0.499500    0.560500    0.542000
   14736    0.527500    0.591500    0.428500
   14737    0.534500    0.538000    0.359750
   14738    0.515000    0.446250    0.589250
   14739    0.543250    0.501750    0.507250
   14740    0.503250    0.574250    0.521500
   14741    0.601500    0.232750    0.564000
   14742    0.581250    0.225000    0.565250
   14743    0.555750    0.461250    0.519250
   14744    0.521500    0.485000    0.546750
   14745    0.515500    0.519000    0.524000
   14746    0.489000    0.486750    0.593250
   14747    0.460750    0.575500    0.563500
   14748    0.511750    0.280000    0.470000
   14749    0.502500    0.573750    0.511500
   14750    0.527000    0.629500    0.361000
   14751    0.539000    0.395500    0.564750
   14752    0.475500    0.537750    0.536500
   14753    0.499250    0.430500    0.389500
   14754    0.487750    0.288250    0.740250
   14755    0.353500    0.654250    0.712250
   14756    0.343500    0.628000    0.733250
   14757    0.496750    0.496000    0.615500
   14758    0.521750    0.491000    0.534250
   14759    0.533750    0.363500    0.580500
   14760    0.547000    0.453750    0.508000
   14761    0.439500    0.420750    0.720000
   14762    0.441000    0.575500    0.624500
   14763    0.663250    0.301750    0.039750
   14764    0.500750    0.449250    0.591500
   14765    0.554500    0.568000    0.412250
   14766    0.230250    0.655750    0.850750
   14767    0.551000    0.566250    0.420000
   14768    0.613000    0.518750    0.077000
   14769    0.475500    0.515750    0.337000
   14770    0.516500    0.475000    0.586500
   14771    0.525250    0.449250    0.569000
   14772    0.506000    0.510500    0.556750
   14773    0.502250    0.503500    0.569000
   14774    0.498500    0.518250    0.565000
   14775    0.545250    0.515000    0.520250
   14776    0.460000    0.574750    0.565000
   14777    0.539750    0.570750    0.364250
   14778    0.539250    0.508000    0.525500
   14779    0.502000    0.577500    0.518250
   14780    0.354250    0.652500    0.708500
   14781    0.448750    0.599250    0.590250
   14782    0.504000    0.581000    0.520000
   14783    0.548750    0.463000    0.527250
   14784    0.531000    0.509500    0.507000
   14785    0.473500    0.529500    0.593750
   14786    0.526250    0.560500    0.431500
   14787    0.558000    0.723750    0.095000
   14788    0.544750    0.504500    0.507750
   14789    0.485750    0.485000    0.622000
   14790    0.537250    0.517750    0.493000
   14791    0.474500    0.586750    0.582750
   14792    0.474250    0.435000    0.346500
   14793    0.460500    0.624000    0.551500
   14794    0.460000    0.594000    0.578750
   14795    0.568500    0.536250    0.400750
   14796    0.391750    0.672250    0.598250
   14797    0.532000    0.332000    0.628500
   14798    0.550500    0.511250    0.504250
   14799    0.530250    0.506000    0.502500
   14800    0.457000    0.580250    0.570500
   14801    0.576500    0.278000    0.479500
   14802    0.449000    0.618000    0.543250
   14803    0.514750    0.526000    0.513500
   14804    0.438250    0.491500    0.384500
   14805    0.528000    0.502750    0.512000
   14806    0.460250    0.579250    0.587250
   14807    0.488750    0.463000    0.509750
   14808    0.537250    0.577500    0.365250
   14809    0.298250    0.637750    0.769000
   14810    0.452250    0.579250    0.573500
   14811    0.521250    0.411500    0.596000
   14812    0.514000    0.509000    0.565500
   14813    0.497250    0.503000    0.565750
   14814    0.507750    0.515000    0.568000
   14815    0.485250    0.682750    0.441750
   14816    0.457000    0.581250    0.578750
   14817    0.506500    0.496500    0.575500
   14818    0.517750    0.570000    0.512750
   14819    0.432500    0.663250    0.599250
   14820    0.542250    0.501000    0.496500
   14821    0.462250    0.584750    0.591000
   14822    0.444000    0.575750    0.580500
   14823    0.447250    0.579000    0.577000
   14824    0.506000    0.552750    0.541000
   14825    0.509000    0.529000    0.518500
   14826    0.464250    0.565250    0.576750
   14827    0.516250    0.521000    0.515500
   14828    0.533000    0.516250    0.497250
   14829    0.387250    0.561500    0.751000
   14830    0.512500    0.509750    0.589000
   14831    0.504000    0.583750    0.507000
