   locus    deme        mean         std
   16439       3    0.927760    0.027561
   16440       1    0.021089    0.013594
   16440       2    0.011508    0.011590
   16440       3    0.011630    0.011358
   16441       1    0.034277    0.019426
   16441       2    0.041982    0.021813
   16441       3    0.071178    0.031559
   16442       1    0.014404    0.012598
   16442       2    0.037920    0.023594
   16442       3    0.011910    0.012323
   16443       1    0.028464    0.017569
   16443       2    0.037358    0.020683
   16443       3    0.045876    0.023050
   16444       1    0.013035    0.011495
   16444       2    0.025898    0.017476
   16444       3    0.010672    0.011614
   16445       1    0.076282    0.025877
   16445       2    0.051617    0.023715
   16445       3    0.076976    0.028720
   16446       1    0.048328    0.020920
   16446       2    0.055740    0.024936
   16446       3    0.047776    0.023019
   16447       1    0.952514    0.020818
   16447       2    0.953773    0.022140
   16447       3    0.967685    0.019197
   16448       1    0.015233    0.012737
   16448       2    0.012014    0.012576
   16448       3    0.038081    0.023312
   16449       1    0.040072    0.020478
   16449       2    0.018987    0.015233
   16449       3    0.018828    0.015172
   16450       1    0.012958    0.010703
   16450       2    0.010714    0.010869
   16450       3    0.025085    0.016465
   16451       1    0.022159    0.013839
   16451       2    0.030312    0.018521
   16451       3    0.015490    0.013459
   16452       1    0.035048    0.019349
   16452       2    0.060295    0.026837
   16452       3    0.050935    0.024140
   16453       1    0.021313    0.013402
   16453       2    0.011794    0.011818
   16453       3    0.012081    0.011793
   16454       1    0.055411    0.022033
   16454       2    0.032216    0.019819
   16454       3    0.055351    0.024807
   16455       1    0.901168    0.032471
   16455       2    0.855291    0.041741
   16455       3    0.857580    0.039627
   16456       1    0.013028    0.011486
   16456       2    0.025743    0.017658
   16456       3    0.010675    0.011256
   16457       1    0.042468    0.022007
   16457       2    0.076560    0.030899
   16457       3    0.065877    0.027523
   16458       1    0.935965    0.026083
   16458       2    0.898572    0.035445
   16458       3    0.918613    0.030089
   16459       1    0.093852    0.029493
   16459       2    0.119976    0.037550
   16459       3    0.092405    0.031502
   16460       1    0.022534    0.014172
   16460       2    0.029958    0.017728
   16460       3    0.015511    0.013530
   16461       1    0.018827    0.012331
   16461       2    0.019519    0.014229
   16461       3    0.012737    0.011984
   16462       1    0.019473    0.013685
   16462       2    0.022536    0.015882
   16462       3    0.030337    0.018093
   16463       1    0.957103    0.020977
   16463       2    0.943398    0.025602
   16463       3    0.951933    0.023143
   16464       1    0.039329    0.020136
   16464       2    0.018760    0.015323
   16464       3    0.019006    0.015134
   16465       1    0.030240    0.016536
   16465       2    0.015570    0.013612
   16465       3    0.015443    0.013492
   16466       1    0.082922    0.027783
   16466       2    0.081640    0.030570
   16466       3    0.065347    0.027045
   16467       1    0.227534    0.042030
   16467       2    0.240109    0.046475
   16467       3    0.250173    0.048433
   16468       1    0.283709    0.047815
   16468       2    0.325856    0.053604
   16468       3    0.324077    0.054539
   16469       1    0.298713    0.046225
   16469       2    0.344153    0.055703
   16469       3    0.331947    0.053433
   16470       1    0.018887    0.012173
   16470       2    0.019809    0.014286
   16470       3    0.012867    0.011930
   16471       1    0.022348    0.014232
   16471       2    0.015670    0.013891
   16471       3    0.030129    0.018087
   16472       1    0.517197    0.051434
   16472       2    0.514598    0.056593
   16472       3    0.505154    0.055905
   16473       1    0.885134    0.032523
   16473       2    0.883165    0.034745
   16473       3    0.865915    0.038021
   16474       1    0.012009    0.011372
   16474       2    0.009819    0.010924
   16474       3    0.024899    0.018167
   16475       1    0.032923    0.018663
   16475       2    0.071603    0.032059
   16475       3    0.041122    0.021649
   16476       1    0.056030    0.023046
   16476       2    0.032066    0.019747
   16476       3    0.055769    0.024831
   16477       1    0.956231    0.020772
   16477       2    0.943333    0.024742
   16477       3    0.951310    0.023000
   16478       1    0.047715    0.021806
   16478       2    0.057624    0.024993
   16478       3    0.066190    0.027419
   16479       1    0.015595    0.013227
   16479       2    0.012468    0.012443
   16479       3    0.037856    0.023019
   16480       1    0.023018    0.014517
   16480       2    0.030941    0.018037
   16480       3    0.016314    0.013990
   16481       1    0.021334    0.013111
   16481       2    0.011968    0.011601
   16481       3    0.012006    0.012107
   16482       1    0.022878    0.014867
   16482       2    0.030893    0.018640
   16482       3    0.016157    0.014068
   16483       1    0.927897    0.026284
   16483       2    0.916052    0.030435
   16483       3    0.906443    0.031781
   16484       1    0.034688    0.017981
   16484       2    0.039422    0.020656
   16484       3    0.039183    0.020523
   16485       1    0.957964    0.019291
   16485       2    0.972934    0.017536
   16485       3    0.965559    0.019255
   16486       1    0.013157    0.011072
   16486       2    0.010573    0.010822
   16486       3    0.026360    0.018000
   16487       1    0.022703    0.014408
   16487       2    0.030628    0.018452
   16487       3    0.015581    0.013679
   16488       1    0.048147    0.021574
   16488       2    0.066040    0.027098
   16488       3    0.057698    0.024989
   16489       1    0.921896    0.027000
   16489       2    0.944283    0.025439
   16489       3    0.928965    0.027616
   16490       1    0.057133    0.022241
   16490       2    0.048342    0.022500
   16490       3    0.041418    0.021754
   16491       1    0.048552    0.021078
   16491       2    0.055485    0.024993
   16491       3    0.047443    0.022710
   16492       1    0.022836    0.014298
   16492       2    0.030204    0.018296
   16492       3    0.015845    0.013519
   16493       1    0.022617    0.014542
   16493       2    0.015538    0.013691
   16493       3    0.030147    0.018664
   16494       1    0.012940    0.011387
   16494       2    0.025373    0.016761
   16494       3    0.010386    0.011139
   16495       1    0.128803    0.033674
   16495       2    0.134518    0.039039
   16495       3    0.097825    0.032727
   16496       1    0.058123    0.022495
   16496       2    0.040729    0.021234
   16496       3    0.049456    0.023471
   16497       1    0.960886    0.018752
   16497       2    0.965229    0.019742
   16497       3    0.965078    0.019027
   16498       1    0.015730    0.013426
   16498       2    0.012290    0.012454
   16498       3    0.038248    0.023775
   16499       1    0.031838    0.017128
   16499       2    0.020088    0.015434
   16499       3    0.034466    0.019292
   16500       1    0.032576    0.017044
   16500       2    0.020266    0.015787
   16500       3    0.035121    0.019989
   16501       1    0.037671    0.018554
   16501       2    0.041814    0.021559
   16501       3    0.049699    0.023490
   16502       1    0.022856    0.015168
   16502       2    0.041361    0.021432
   16502       3    0.025975    0.017285
   16503       1    0.053322    0.022220
   16503       2    0.068064    0.027574
   16503       3    0.051169    0.023273
   16504       1    0.019533    0.013861
   16504       2    0.022343    0.015787
   16504       3    0.029920    0.017869
   16505       1    0.028702    0.017494
   16505       2    0.045561    0.022792
   16505       3    0.037500    0.020745
   16506       1    0.027553    0.015160
   16506       2    0.024019    0.016237
   16506       3    0.016995    0.013739
   16507       1    0.018786    0.012372
   16507       2    0.019685    0.014162
   16507       3    0.012770    0.011870
   16508       1    0.921637    0.027307
   16508       2    0.916861    0.029887
   16508       3    0.932962    0.027625
   16509       1    0.895222    0.031279
   16509       2    0.869701    0.037745
   16509       3    0.887335    0.035026
   16510       1    0.895559    0.031053
   16510       2    0.869799    0.038418
   16510       3    0.888328    0.034734
   16511       1    0.011958    0.010747
   16511       2    0.025025    0.017267
   16511       3    0.009732    0.010688
   16512       1    0.023009    0.014426
   16512       2    0.016143    0.014220
   16512       3    0.030240    0.018288
   16513       1    0.027699    0.016876
   16513       2    0.045045    0.022807
   16513       3    0.036666    0.020810
   16514       1    0.011696    0.010868
